,label
57432,0
121014,1
116449,0
41558,0
102890,0
105237,0
51283,0
99924,1
88338,0
71944,1
60705,1
81832,0
82378,1
27480,1
38277,1
8613,1
81095,1
64682,0
8923,1
107203,0
84578,0
112783,1
71754,1
62410,0
58804,0
79680,0
14894,0
42700,0
71625,1
123285,0
58577,0
54701,0
91882,1
122417,1
66878,1
63626,1
4361,1
81398,1
45189,1
43946,0
21107,0
70659,1
48289,0
55157,0
62533,1
5389,1
68954,0
86094,1
113109,1
42509,0
99834,1
86635,1
81116,1
43544,1
15570,1
54908,0
35138,1
9845,0
4706,1
22477,1
26193,0
78071,1
74786,0
42189,0
29561,1
94932,0
93233,1
102738,0
56744,1
39785,0
119653,1
115122,0
105929,0
83903,1
50153,0
116302,0
79366,0
120836,1
55670,0
97998,1
59028,0
23028,1
35962,1
58196,1
6888,1
35904,1
94545,0
61209,0
83132,0
22661,1
34502,1
18465,1
7337,1
117261,0
54632,0
113247,0
118106,1
16770,1
87088,1
22566,1
38730,1
123063,1
46171,1
47880,0
36096,1
68091,1
70078,1
21165,0
71900,1
74885,0
50084,0
51876,0
68272,1
57273,0
80713,1
86396,1
118776,0
88452,1
17609,1
55986,0
119282,0
2820,1
27858,1
21597,1
87706,0
31272,1
87198,1
99406,0
63002,0
88375,0
108461,1
19331,0
76501,0
42221,0
103620,0
79590,1
38094,0
110867,0
37794,0
121802,0
74596,1
35856,1
31652,1
20585,1
51491,0
55118,0
42592,1
58553,1
32216,0
66136,0
109267,1
43121,1
39106,0
40369,1
7911,1
60170,1
30563,1
33594,1
58664,0
4380,1
94132,0
58471,1
64548,0
94433,0
41781,0
52985,1
63650,1
78189,1
45665,1
7221,1
78602,0
6000,1
17936,1
46756,1
42091,0
115974,1
21351,0
112541,0
22155,1
43673,0
66958,1
25691,0
1445,1
17147,1
76771,1
3592,1
45757,1
12899,0
1519,1
3727,1
49333,1
21197,0
112867,0
91648,1
47721,0
104937,0
52244,1
37837,0
94350,0
114,0
87452,1
68452,1
11834,0
45142,1
115836,0
1414,1
91121,0
108549,1
5546,1
17557,1
21862,0
77851,1
30356,0
87517,0
31053,1
113888,1
11681,0
48706,0
41695,0
56785,1
23767,0
65732,1
16635,1
96585,1
108363,0
77488,0
20798,1
77771,1
23037,1
21210,0
5219,1
25818,0
44080,0
9206,0
365,1
66589,0
6871,1
8869,1
90220,0
74718,1
38934,0
94103,0
57825,0
117375,0
63457,1
105529,0
122534,1
29137,0
28354,0
4274,0
98617,0
90161,0
28818,0
89161,1
43053,1
32362,0
58419,1
118626,1
62838,0
88071,0
68103,1
62609,1
117573,0
99766,1
1196,1
39458,1
48936,0
50996,1
72608,0
3673,1
26743,1
37272,0
11040,0
115089,0
71863,1
79988,1
93283,1
116519,1
14670,0
118959,0
36628,0
77276,1
35456,1
12143,0
78910,0
36165,1
19438,0
69895,0
84849,1
74575,1
102038,0
7117,1
20921,1
107640,0
106002,0
110871,0
77888,1
90542,0
28980,0
56688,1
69176,0
109020,0
84495,0
45611,1
96902,0
56260,1
19240,0
45880,1
63526,1
9981,0
47321,0
4262,0
3613,1
122275,1
68592,1
106032,1
13062,1
9919,0
35668,1
67513,1
7617,1
36915,0
45755,1
90514,0
123114,1
20483,1
15482,1
34257,1
35478,1
30687,1
26827,1
83823,1
67590,0
15062,0
106729,0
98179,0
65259,1
118850,0
81700,0
28904,0
109338,0
61073,0
26565,1
25554,0
90445,0
61036,0
111674,1
57469,0
100754,0
9119,1
82438,1
71271,1
70439,0
110081,1
1412,1
439,1
72039,1
13005,0
90800,0
6689,1
21250,0
12216,0
61167,0
94571,0
72223,0
77464,0
12889,0
118270,0
77187,0
61257,0
16732,1
2465,0
74003,1
104809,0
106740,0
18939,0
31671,1
57863,0
85147,1
56217,0
1348,1
95845,0
122092,0
115837,0
68511,1
67932,1
107943,1
65209,0
90192,0
94532,0
4788,1
74140,1
65634,1
65251,1
115267,0
42787,0
51328,0
67068,0
87874,0
58113,1
42611,1
57461,0
57628,0
2900,1
29064,0
55957,0
51941,0
74622,1
20138,0
65868,1
10815,0
111142,1
68716,1
23598,0
29901,0
74677,1
18581,1
76144,0
24159,0
121914,0
24036,0
85696,0
62715,1
40532,1
37852,0
66123,0
26241,0
5005,1
88189,0
71971,1
89730,1
57342,0
99479,0
50263,0
33964,1
53110,1
29135,0
40401,1
102709,0
74981,0
64844,0
65189,1
114024,1
49478,1
93399,1
61770,0
90907,0
68736,1
78615,0
110746,0
42451,0
7003,1
90774,0
113085,1
63717,1
11181,0
26334,0
58297,1
66781,1
24066,0
10075,0
46626,1
110985,0
33780,0
54485,0
79061,1
12472,0
20397,0
89715,1
120011,0
8813,1
70725,1
98567,0
46189,1
3757,1
38338,1
9690,0
9315,0
34081,1
91773,1
61048,0
55141,0
16735,1
73446,1
89423,1
103011,0
96890,0
94652,0
44644,1
117671,0
93536,1
79894,0
122461,1
22571,1
58743,0
78820,0
47353,0
56794,1
88086,0
83333,0
22249,1
29982,0
24207,0
70518,0
84379,0
101471,0
33450,0
23020,1
12896,0
92195,1
114554,1
35467,1
27283,1
66337,0
88270,0
29110,0
29916,0
80629,1
1571,0
84406,0
62581,1
510,1
8293,1
40548,1
119281,0
112159,0
101917,1
121819,0
59323,1
42683,0
9749,0
16563,1
88865,1
31737,1
11757,0
33229,0
15752,1
27168,1
77161,0
2398,0
52836,1
16653,1
4079,1
28521,0
117732,0
39424,1
34847,1
78162,1
14581,0
99530,0
116213,0
48798,0
88641,1
11317,0
105591,0
24655,0
34498,1
123484,0
66616,0
12174,0
2360,0
78239,1
40507,1
76104,0
76989,0
62354,0
36218,0
113106,1
92991,1
109931,1
108920,0
12913,0
30039,0
112342,0
115822,0
5992,1
28614,0
62810,0
87433,1
120828,1
87993,0
117707,0
35606,1
40486,1
89620,1
111296,0
60074,1
109493,0
41097,1
24410,0
90225,0
46683,1
24069,0
26369,0
34925,1
74073,1
31959,0
19066,0
16311,0
59706,1
406,1
112433,0
40157,0
101281,1
72462,0
54865,0
14259,0
17707,1
89861,1
21217,0
73730,0
109772,1
105537,0
49026,0
122606,1
96388,1
105281,0
119571,1
67688,0
84160,1
108226,0
26717,1
101533,0
83933,1
96132,0
119120,0
63570,1
92366,0
36903,0
44481,1
12769,0
26577,1
34123,1
11574,0
88502,1
112823,1
54151,1
100694,1
110121,1
92639,0
53708,1
44463,1
108416,0
90625,0
96683,1
120640,0
45233,1
56559,1
119252,1
2318,0
46085,1
41177,1
1278,1
73909,0
3545,0
67930,1
47360,0
89485,1
91343,0
15284,0
81216,0
72815,0
22711,1
49259,1
105450,1
20667,1
5324,1
26386,0
59878,1
51824,1
47920,1
3611,1
95565,1
14856,0
44834,1
41759,0
83379,0
5273,1
56983,1
97641,1
75895,1
78261,1
99674,0
1389,1
12722,0
94277,0
110263,1
22519,1
39523,1
94739,0
115149,0
5882,1
22817,1
6692,1
92364,0
40092,1
29976,0
37166,0
4549,1
115661,0
121406,1
74017,0
33944,1
18294,1
114557,1
39085,0
47810,0
70879,0
92249,0
58253,1
31392,1
99711,0
46282,1
106198,1
9084,1
116126,1
50667,1
81669,0
4733,1
9763,0
53512,1
9732,0
107234,0
3502,0
123145,1
33764,0
117945,1
107914,1
609,1
89605,1
31192,1
12826,0
96074,0
119655,1
36435,0
39045,0
4593,1
45894,1
84998,1
115219,0
14536,0
94858,0
55716,0
24385,0
63459,1
97772,1
42872,1
10012,0
78626,0
39839,0
101933,1
39436,1
62329,0
5038,1
63204,0
58121,1
62446,0
36743,0
68647,1
99053,1
97240,0
71852,1
108505,0
37627,0
60830,1
110825,0
24103,0
15918,0
85954,0
3452,0
98355,0
36464,0
56712,1
35332,1
30102,0
16572,1
46913,0
13240,1
114926,0
35498,1
100259,0
121849,0
94265,0
110307,0
27520,1
14246,1
59002,0
112277,0
52031,1
26945,1
47450,0
75090,0
18590,0
108525,0
112053,1
3731,1
108389,0
83953,1
79532,1
96714,1
58614,0
100709,0
11239,0
25900,0
61220,0
6894,1
57658,0
23994,0
105411,1
118375,0
43985,0
38267,1
34591,1
15495,1
119500,1
2563,0
54458,0
38063,0
91206,0
118048,1
98235,0
41789,0
17163,1
42505,0
353,1
65970,1
109227,0
16957,1
73942,0
121448,1
84609,0
112480,0
21967,1
99780,1
79975,1
94318,0
28574,0
114405,1
62316,0
24812,1
15249,0
10889,1
61280,0
31813,0
8626,1
44513,1
118296,0
61091,0
10403,0
6324,1
39172,0
96142,0
25271,1
81892,0
46822,1
113015,1
65437,1
33877,1
83958,1
110699,0
89391,1
110507,0
30230,1
15256,0
3283,0
36550,0
116014,1
87662,0
95948,0
28237,0
120167,0
118914,1
10034,0
115805,0
2119,0
90640,0
31638,1
9532,0
67709,0
99975,1
74109,1
72252,0
9911,0
48594,0
38139,0
115763,0
121618,0
17646,1
27016,1
110686,0
64188,1
37233,0
52260,1
108947,0
69701,0
7573,1
69465,0
72537,0
39998,1
28256,0
24266,0
31249,1
116567,1
26237,0
65271,1
10823,0
88411,0
68762,1
60608,1
16474,1
28863,0
70669,1
82482,1
88655,1
45462,1
47714,0
61266,0
42289,0
43549,1
52591,1
86303,0
31044,1
33467,1
102861,0
23895,0
90230,0
108754,1
23170,1
5821,1
100698,1
67888,1
5753,1
77832,1
15557,1
91913,1
109424,0
53601,1
24893,1
1406,1
34669,1
34906,1
113041,1
105081,0
83971,1
2417,0
26449,0
82468,1
92180,1
65850,1
87704,0
89178,1
86350,0
47621,0
106066,0
5937,1
65632,1
121007,1
13099,1
37453,0
59537,1
70292,0
14851,1
70189,1
933,1
67034,1
30441,0
83219,0
35350,1
14043,1
103500,1
75152,0
17250,1
120152,0
55741,0
102026,0
29360,0
13848,1
109219,0
24770,1
16345,1
81425,0
123644,1
43521,1
97005,0
53783,1
104161,1
82777,1
33219,0
32394,0
106072,1
110206,1
44880,1
109292,1
89404,1
58015,1
78834,0
62400,0
78728,0
46290,1
78172,1
24872,1
78240,1
84176,1
16207,0
15885,0
88448,1
88982,1
34154,1
24244,0
26186,0
104588,0
15519,1
44118,0
78795,0
63161,1
39000,0
101443,0
17501,1
75134,0
6267,1
16081,0
31569,1
98129,0
70798,0
63487,1
103084,0
15124,0
63655,1
199,1
10930,0
73074,0
16320,0
13258,1
113328,1
109253,1
33091,0
61765,0
5716,1
96675,1
86476,0
50825,1
1224,1
105076,0
83711,1
122094,0
103681,0
66693,0
101651,0
99868,1
85887,0
54208,0
83736,1
99048,1
15104,0
61879,0
46605,1
8318,1
21069,0
123492,0
50947,1
49924,0
100461,1
1871,0
63662,1
78407,0
3071,1
4517,1
63173,1
48116,0
78985,1
39143,0
48261,0
53727,1
113470,0
26492,1
53226,1
76642,1
101542,0
11680,0
95175,1
24237,0
2528,0
100329,0
82136,0
98515,0
113617,1
24167,0
92600,0
93903,1
26526,1
24540,0
104828,0
19304,0
33016,1
38496,1
79108,0
57723,0
44202,0
112377,0
105427,1
27806,1
82657,1
26302,0
16083,0
3529,0
40026,1
25385,0
87166,1
66658,0
73362,1
41890,0
2359,0
25845,0
103878,0
43893,0
41137,1
33242,0
32661,0
80709,1
23971,0
120729,0
61851,0
5120,1
95994,0
12502,0
83935,1
27458,1
86591,1
24420,0
99428,0
92352,0
11417,0
101578,0
2230,0
118658,1
58644,0
30904,1
36461,0
60960,0
91858,1
32071,0
95620,0
97760,1
98606,0
63468,1
69055,0
11608,0
61694,0
76294,0
108760,1
9408,0
43623,0
12772,0
120019,0
12608,0
102559,1
6821,1
31197,1
5035,1
52612,1
28808,0
11186,0
82523,1
27748,1
70520,0
105399,1
104617,0
35376,1
65407,1
64463,0
36377,0
40234,0
4301,0
2678,1
10506,0
122431,1
19291,0
27362,1
43680,0
64285,1
37587,0
95118,1
90172,0
36103,1
67188,0
49983,0
116487,0
78685,0
46370,0
106188,0
23651,0
18222,1
54244,0
48855,0
48042,0
82258,0
2702,1
64584,0
66037,1
122783,0
5712,1
108832,1
101481,0
77536,0
76654,1
10650,0
50676,1
36082,1
108327,0
23540,0
46444,1
56029,0
11648,0
78659,0
13480,1
83631,1
70253,0
10530,0
73125,0
96416,1
21562,1
27697,1
41038,1
86939,1
11673,0
16185,0
19306,0
40347,0
61435,0
63854,1
105545,0
25868,0
94434,0
122318,1
64251,1
52153,1
6124,1
88283,0
38166,0
70613,1
24345,0
9494,0
48463,0
81528,0
122913,0
16765,1
45739,1
75260,0
103059,0
99702,0
37523,0
66182,0
31538,1
76627,1
88032,0
93307,1
49836,1
100040,0
71467,1
77158,0
109576,1
118475,1
94790,0
74198,1
25088,1
80929,1
73196,1
121072,1
20153,0
18886,0
42527,0
9030,1
116313,0
115123,0
97235,0
92363,0
41454,1
4072,1
83189,0
17317,1
71769,1
9135,1
10579,0
115786,0
36467,0
53794,1
26159,1
100005,1
998,1
103053,0
40350,0
123317,1
23026,1
50024,0
47454,0
24239,0
11236,0
93472,1
31895,0
885,1
116044,1
76228,0
60386,1
50565,0
103315,0
100047,0
122580,1
78713,0
5086,1
72891,0
81302,0
115451,0
79986,1
30130,0
123775,0
1679,0
74139,1
33674,0
27707,1
20725,1
72424,0
41947,0
105391,1
81152,1
93655,1
25197,1
3421,0
75537,0
30528,0
87361,1
3593,1
25157,1
17732,1
114344,1
88226,0
86852,1
20334,0
19658,0
90325,0
72224,0
110250,1
60577,1
28607,0
88144,0
117589,0
108785,1
6592,1
90714,0
31646,1
44997,1
59242,0
46832,1
46796,1
36953,0
80737,1
99057,1
68212,1
48102,0
22685,1
1638,0
20584,1
42003,0
29006,0
104886,0
46938,0
102431,1
30320,1
86433,1
32141,0
97223,0
19261,0
42272,0
8069,1
68012,1
50704,1
120636,0
116659,1
120403,0
44204,0
23697,0
68035,1
5710,1
18194,1
59914,1
5118,1
122501,1
30147,0
103469,1
31916,0
66338,0
73763,0
8719,1
35684,1
1402,1
28717,0
109892,1
97032,0
4316,0
101246,1
107764,1
87155,1
86412,1
19792,0
24155,0
116277,0
98306,0
21582,1
94363,0
37421,0
50524,1
62925,0
10279,0
39968,1
27314,1
111796,1
15146,0
64500,0
106542,1
44745,1
120433,0
4221,0
62027,0
87622,0
119689,1
27147,1
2706,1
78980,1
87068,1
44303,1
8288,1
100344,0
22915,1
58673,0
69709,0
85328,1
111240,1
78575,0
117947,1
23587,0
63055,1
83991,1
105934,0
114934,0
42242,0
18644,0
32523,0
28995,0
78046,1
108139,0
111254,1
37975,0
16115,0
56465,1
111818,1
43941,0
47174,0
60953,0
101283,1
109421,0
21957,1
22583,1
45851,1
32932,1
64995,0
33865,1
11000,0
58154,1
117027,1
49091,0
47479,0
108620,0
84796,1
61623,0
54307,0
39641,0
1231,1
30004,0
32569,0
103938,1
40895,1
13364,1
105109,0
90643,0
100889,0
1566,0
117237,0
57377,0
42333,0
67943,1
43474,1
21761,0
53582,1
54371,0
103048,0
77072,0
12376,0
100464,1
102398,1
59558,1
109645,1
1221,1
37224,0
95423,1
84187,0
22018,1
6016,1
42896,1
75575,0
52058,1
43917,0
112966,1
27842,1
35096,1
60015,1
29981,0
73015,1
53067,1
64436,0
79850,0
16794,1
8246,1
5072,1
28103,1
72880,0
31397,1
98024,1
91711,1
96977,0
56590,1
7726,1
116712,1
4367,1
76952,0
31265,1
112241,0
38001,0
104437,1
1059,1
82076,0
60203,1
76246,0
69972,1
65462,1
92537,0
29159,0
117890,0
81600,0
15602,1
10997,0
27022,1
114832,0
15486,1
94336,0
58401,1
68250,1
87250,1
102424,1
93580,1
56715,1
109238,0
106567,1
91033,1
45395,1
43797,0
65786,1
104232,1
115129,0
51017,1
103501,1
106944,0
11746,0
55837,0
83248,0
25253,1
7953,1
72864,0
37943,0
118546,0
108810,1
89999,0
16409,0
103230,0
37400,0
73659,0
103099,0
6884,1
11951,0
103639,0
60305,1
48870,0
2609,1
98498,0
46630,1
123224,0
71617,1
94295,0
71876,1
40035,1
8557,1
53321,1
100062,0
79603,1
103523,1
86536,0
31273,1
43557,1
54134,1
77983,1
96165,0
7693,1
117574,0
97891,1
66419,0
93461,1
23996,0
117191,0
38605,1
11337,0
58354,1
117149,0
40947,1
56906,1
59490,1
9350,0
13256,1
36702,0
18685,0
123732,0
55586,0
11650,0
788,1
46347,1
109361,0
90170,0
118616,1
56617,1
44798,1
123291,0
45522,1
27078,1
69973,1
93374,1
73039,0
104651,0
111702,1
116300,0
61211,0
119990,0
118009,1
6465,1
90313,0
84265,0
51708,1
84615,0
120816,1
111967,1
112093,1
25141,1
14170,1
32884,1
48658,0
964,1
86976,1
30952,1
104503,1
29298,0
26135,1
43081,1
73483,1
95879,0
34834,1
38525,1
26822,1
4315,0
23272,1
92527,0
117895,1
107550,1
2945,1
89994,0
67522,1
74867,0
16481,1
119542,1
13094,1
7116,1
102837,0
758,1
14406,0
52830,1
44197,0
98399,0
62837,0
36384,0
79548,1
19863,0
19294,0
10766,0
98722,0
92027,1
111084,1
42551,0
5510,1
67138,0
119890,1
29414,0
34987,1
42382,0
35713,1
99256,1
92018,1
50429,1
36353,0
89545,1
15035,0
7858,1
58331,1
20408,0
85486,0
93520,1
16129,0
11499,0
85857,0
3607,1
5531,1
38077,0
117377,0
28654,0
18473,1
118964,1
34276,1
91008,0
116082,1
52578,1
121978,0
62441,0
100052,0
44743,1
66622,0
5157,1
114572,1
94245,0
35594,1
99081,1
16910,1
80075,1
18215,1
114788,0
46288,1
111114,1
5537,1
70951,0
63632,1
94562,0
86952,1
62100,0
38249,0
76231,0
67974,1
19257,0
13928,1
103018,0
10164,0
61652,0
73249,1
88515,1
17108,1
4217,0
73555,1
9427,0
85117,1
94993,0
79932,1
92544,0
55289,0
73959,0
66931,1
90776,0
87650,0
11820,0
122226,0
85512,0
95709,0
102736,0
98290,0
34628,1
50055,0
93192,1
55470,0
40445,1
29186,0
45323,1
107902,1
83353,0
98394,0
66954,1
117891,0
116469,0
112939,0
79126,0
93900,1
2514,0
87137,1
68119,1
2671,1
63629,1
68313,1
83802,1
5058,1
16546,1
53211,1
109593,1
67702,0
78491,0
72700,0
14463,0
45715,1
92909,0
28565,0
79009,1
38566,1
80852,1
695,1
4449,1
115564,0
123906,0
34652,1
89854,1
83144,0
9626,0
12633,0
32131,0
56595,1
114121,1
120040,0
27539,1
53129,1
11084,0
49467,1
93732,1
61232,0
114425,1
13970,1
51590,1
71056,1
39292,0
55081,0
69071,0
16382,1
49898,0
109216,0
113926,1
44779,1
1575,0
57074,1
45150,1
97706,1
38012,0
10105,0
36124,1
113423,0
33497,1
44975,1
39655,0
7144,1
120814,1
7362,1
66051,0
21290,0
67723,0
119947,1
67063,0
106264,1
104539,1
75935,1
22964,1
14521,0
42196,0
912,1
118226,0
112694,0
45504,1
67662,0
44244,1
35150,1
67120,0
76006,0
3547,0
56015,0
4524,1
10907,0
37919,0
77809,1
46068,1
3251,0
15514,1
19711,0
87003,1
95327,1
43106,1
116171,0
119617,1
12580,0
79976,1
28029,1
77262,1
47422,0
57842,0
86137,1
113279,1
21084,0
90704,0
44668,1
47370,0
62757,1
22868,1
13567,1
66801,1
47533,0
115424,0
20993,1
44466,1
98518,0
123528,1
95552,1
94427,0
32253,0
84713,0
1182,1
23420,0
94616,0
1169,1
81386,0
10088,0
96591,1
86667,1
61328,0
61206,0
79373,0
38527,1
111559,1
110297,0
64249,1
62763,1
37058,0
10850,0
80686,1
84450,0
31724,1
8021,1
73260,1
86380,0
121886,0
72248,0
4741,1
100966,0
69952,1
118179,0
66926,1
10540,0
104110,1
45614,1
102096,0
115764,0
44781,1
71373,1
104069,1
92472,0
72300,0
3882,0
82274,0
7556,1
55117,0
30481,0
81755,0
74742,1
14503,0
71816,1
113635,1
77954,1
63031,0
62209,0
108797,1
104306,1
88695,1
68014,1
28053,1
64382,0
75027,0
67291,1
6455,1
86320,0
29944,0
21854,0
70451,0
3892,0
60803,1
91871,1
45075,1
24139,0
39955,1
43565,1
1788,0
63349,1
23315,1
1162,1
109949,1
21103,0
83825,1
66989,1
57289,0
59873,1
63224,0
48923,0
63339,1
54506,0
64421,0
23451,0
84561,0
106365,1
9568,0
28864,0
5343,1
3791,1
68262,1
52565,1
38612,1
67093,0
67272,1
1122,1
36689,0
117807,0
487,1
25084,1
26147,1
38952,0
84112,1
115708,0
16393,0
96041,0
71775,1
43703,0
83518,0
101155,1
25637,0
73713,0
42841,1
43608,0
14736,0
82359,1
119423,1
29127,0
6683,1
67324,1
107773,1
96194,0
22997,1
68204,1
55657,0
67681,0
78263,1
65987,1
49952,0
62953,0
69501,0
101887,1
21379,0
67362,1
58004,1
121330,1
112449,0
81945,0
59927,1
107755,1
12670,0
33907,1
121120,1
51623,1
33942,1
95793,0
22029,1
13030,1
54175,0
68615,1
115827,0
84405,0
25873,0
88544,1
58254,1
4688,1
67180,0
79393,0
84230,0
3785,1
27963,1
79780,0
69059,0
89232,1
116225,0
39741,0
80694,1
92863,0
60176,1
67161,0
20683,1
12886,0
105093,0
48334,0
116344,0
47532,0
93351,1
91497,1
62203,0
91581,1
33315,1
89607,1
68886,0
118986,1
14136,1
64568,0
110656,0
108384,0
1372,1
82580,1
15818,1
86265,0
108197,0
8690,1
90856,0
88831,1
119727,1
36732,0
111455,0
76332,1
17713,1
77584,0
89769,1
48804,0
48021,0
117282,0
38957,0
115766,0
16757,1
92080,1
76578,0
25586,0
95878,0
31534,1
75736,1
91781,1
65276,1
29556,1
66496,0
8865,1
87330,1
3908,0
44255,1
49669,1
89667,1
29451,1
120792,1
123606,0
121945,0
54764,0
74074,1
8169,1
85454,0
79715,0
65012,0
85394,0
34625,1
46159,1
106301,1
1895,0
104026,1
45497,1
89942,0
1060,1
12111,0
82292,0
75286,0
105553,0
93701,1
33968,1
92747,0
82030,0
6382,1
88647,1
100807,0
51937,0
34950,1
83626,1
92482,0
91762,1
76741,1
51000,1
803,1
86626,1
99574,0
16930,1
67316,1
77739,1
108780,1
33600,1
82161,0
98160,0
13520,1
36904,0
100921,0
27401,1
87497,0
19690,0
32856,1
14752,0
100946,0
47618,0
13864,1
113364,1
118838,0
70145,1
121062,1
82225,0
32892,1
62868,0
117837,0
35346,1
91807,1
59448,1
118407,0
37553,0
67985,1
37546,0
118862,0
93658,1
2737,1
51229,0
117622,0
41332,1
28438,0
68974,0
69104,0
77038,0
107303,1
109033,0
42158,0
30423,0
18176,1
116260,0
3172,0
56711,1
31235,1
83269,0
65512,1
109081,0
82040,0
6498,1
110464,0
22775,1
33999,1
20423,0
69653,0
37521,0
96848,0
66664,0
102143,1
67758,0
99863,1
106151,0
1731,0
64012,1
116255,0
48618,0
51617,1
88159,0
35369,1
2330,0
102740,0
37376,0
92793,0
91101,0
120112,0
6301,1
63665,1
83960,1
120513,0
67290,1
14109,1
88379,0
28978,0
42328,0
63408,1
62231,0
71075,1
65916,1
21782,0
47231,0
79165,0
19452,0
11604,0
97851,1
51816,1
80434,1
105670,0
17134,1
112328,0
20970,1
117246,0
64726,0
26892,1
102045,0
26847,1
77941,1
49174,0
30317,1
19074,0
42741,1
120039,0
74014,0
36254,0
47464,0
675,1
94098,0
17033,1
91718,1
62385,0
100823,0
115304,0
60318,1
23355,1
61047,0
10189,0
89681,1
117049,1
65166,0
50515,1
74498,1
20237,0
41023,1
49260,1
102164,1
118076,1
13020,1
119809,1
114190,1
119908,1
17840,1
116484,0
11625,0
26030,1
120224,0
6946,1
27218,1
106358,1
7995,1
10645,0
90329,0
73761,0
46460,1
23099,1
122353,1
95962,0
90407,0
97899,1
101944,0
37102,0
42507,0
114116,1
95271,1
82402,1
77139,0
53604,1
29358,0
27812,1
93661,1
121124,1
80798,1
32936,1
63538,1
64941,0
68528,1
120171,0
28889,0
41055,1
67227,0
88805,1
6904,1
1873,0
92006,1
66120,0
107252,0
90527,0
97846,1
14644,0
50815,1
4785,1
21138,0
19204,0
6838,1
63885,1
49384,1
59666,1
51636,0
113117,1
114097,1
81414,0
110120,1
27085,1
31641,1
32461,0
104932,0
67139,0
40921,1
32582,0
74515,1
118748,0
24840,1
16203,0
76252,0
41480,1
44822,1
88642,1
65789,1
93945,1
11044,0
107010,0
97187,0
104057,1
28524,0
96039,0
38726,1
115669,0
65570,1
32057,0
79875,0
516,1
107074,0
11001,0
104368,1
41089,1
87708,0
29630,1
117683,0
119144,0
41363,1
79113,0
109035,0
99219,1
72533,0
25138,1
77177,0
9303,0
16828,1
47382,0
122362,1
114488,1
20562,1
6084,1
43409,1
50783,1
30546,1
313,1
94014,0
64149,1
95966,0
107384,0
105827,0
120701,1
115717,0
29635,1
62341,0
121254,1
70707,1
43863,0
40811,1
91602,1
42486,0
102014,0
88689,1
60457,1
56331,1
38033,0
80822,1
51471,0
51926,0
79474,1
73420,1
86171,1
19783,0
84587,0
21656,1
93206,1
103200,0
88790,1
69983,1
2814,1
27645,1
2297,0
120352,0
36215,0
72970,0
11550,0
33656,0
57340,0
23418,0
84206,0
103731,0
14485,0
39748,0
35508,1
48995,0
61148,0
75377,0
38117,0
71125,1
12035,0
66474,0
17376,1
9439,0
118867,0
90211,0
91874,1
86864,1
40892,1
36000,1
79160,0
81466,0
22835,1
25305,1
95055,1
4282,0
92488,0
113897,1
86045,1
110977,0
30605,0
52120,1
77247,1
85413,0
112265,0
32773,1
10899,0
6105,1
72145,0
80091,1
31067,1
83695,1
114581,1
25462,0
4126,1
49660,1
45753,1
123678,1
120054,0
22349,1
96287,0
111322,0
102194,1
83988,1
71234,1
16227,0
29919,0
58448,1
10981,0
53320,1
23708,0
702,1
96239,0
62923,0
117268,0
78936,0
90368,0
84337,0
48824,0
114720,0
70677,1
74413,1
44821,1
85994,0
96332,1
83686,1
69027,0
11570,0
62795,0
89206,1
121026,1
122548,1
75031,0
11132,0
103721,0
58464,1
96802,0
34102,1
29929,0
56767,1
109723,1
56256,1
114297,1
41700,0
59813,1
83249,0
113360,1
25941,1
80763,1
25969,1
15879,0
108854,1
104203,1
117316,0
7209,1
90951,0
39079,0
104717,0
113763,1
39625,1
47263,0
27651,1
53553,1
618,1
14335,0
84254,0
15865,0
109673,1
39755,0
100927,0
99639,0
63775,1
57445,0
8085,1
82012,0
51124,1
97875,1
69801,0
14320,0
48252,0
43788,0
19764,0
37955,0
49462,1
108881,0
12556,0
71950,1
37466,0
55266,0
69304,0
29662,1
98808,0
58732,0
66272,0
1189,1
85323,1
113398,0
58010,1
25450,0
42343,0
91266,0
27123,1
76330,1
44114,0
60604,1
29820,0
3699,1
110024,1
4699,1
7738,1
106736,0
16233,0
89810,1
106598,1
41626,0
10338,0
6790,1
20235,0
4399,1
80327,1
19754,0
38189,0
117916,1
92441,0
67276,1
730,1
78251,1
66733,0
19117,0
117988,1
78628,0
47203,0
4831,1
34994,1
114504,1
15392,1
23174,1
98107,0
41084,1
63223,0
55551,0
20194,0
64721,0
113893,1
44960,1
265,1
5169,1
35073,1
52655,1
11387,0
14881,0
94850,0
58588,0
32662,0
14667,0
25725,0
17308,1
63793,1
50025,0
41545,0
44625,1
118352,0
7307,1
59011,0
81868,0
30594,0
120246,0
474,1
80185,1
93507,1
73887,0
113591,1
109646,1
23145,1
26569,1
36319,0
33115,0
58375,1
47148,0
59280,1
106488,1
40137,0
20196,0
5998,1
51525,0
75748,1
59627,1
115351,0
106945,0
74291,1
105253,0
112705,0
25297,1
4709,1
19071,0
20824,1
62255,0
34823,1
72167,0
86919,1
24027,0
74151,1
21467,0
56517,1
116621,1
61917,0
18612,0
69708,0
72129,0
64154,1
63283,0
92886,0
77657,1
92975,1
77705,1
87380,1
50841,1
54696,0
8285,1
295,1
46239,1
52325,1
51915,0
62102,0
70435,0
78360,0
23213,1
23967,0
112184,0
52857,1
41597,0
68543,1
45773,1
110991,0
121825,0
107217,0
12597,0
41856,0
96841,0
114841,0
2299,0
121429,1
79727,0
64369,0
49773,1
81904,0
66232,0
95448,1
72469,0
62204,0
